cycles,faults,minor_faults,major_faults,alignment_faults,comm,dso,symbol
269373337,0,0,0,0,"g4run","libG4geometry.so","std::vector<G4LogicalSkinSurface*, std::allocator<G4LogicalSkinSurface*> >::_M_realloc_insert<G4LogicalSkinSurface*>"
263808490,0,0,0,0,"g4run","libG4geometry.so","field_utils::relativeError@plt"
263159187,0,0,0,0,"g4run","libG4processes.so","G4MultiBodyMomentumDist::G4MultiBodyMomentumDist"
261048462,0,0,0,0,"g4run","libG4processes.so","G4ComponentBarNucleonNucleusXsc::GetInelasticIsotopeCrossSection"
259637363,0,0,0,0,"g4run","libG4processes.so","G4PairProductionRelModel::Initialise"
257548130,0,0,0,0,"g4run","libG4processes.so","G4PAIySection::SumOverBordPlasmon"
256145956,0,0,0,0,"g4run","libG4processes.so","G4LorentzConvertor::toTheCenterOfMass"
255457634,0,0,0,0,"g4run","libG4track.so","G4Step::G4Step"
255440643,0,0,0,0,"g4run","libG4geometry.so","G4Trap::operator="
255397840,0,0,0,0,"g4run","libG4processes.so","G4SeltzerBergerModel::ReadData"
251799038,0,0,0,0,"g4run","libG4track.so","G4Step::GetSecondaryInCurrentStep"
250704202,0,0,0,0,"g4run","libG4geometry.so","std::_Rb_tree<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*>, std::pair<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*> const, G4LogicalBorderSurface*>, std::_Select1st<std::pair<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*> const, G4LogicalBorderSurface*> >, std::less<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*> >, std::allocator<std::pair<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*> const, G4LogicalBorderSurface*> > >::_M_erase"
247762425,0,0,0,0,"g4run","libG4processes.so","G4NucleiModel::G4NucleiModel"
243582859,0,0,0,0,"g4run","libG4processes.so","G4CacheReference<G4MultiBodyMomentumDist*>::Destroy"
242192756,0,0,0,0,"g4run","libG4processes.so","G4LossTableManager::ResetParameters"
235211228,0,0,0,0,"g4run","libG4track.so","G4ParticleChangeForLoss::operator="
231717818,0,0,0,0,"g4run","libG4geometry.so","G4NormalNavigation::LevelLocate"
227555430,0,0,0,0,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::GenerateCosTheta"
226868551,0,0,0,0,"g4run","libG4geometry.so","G4PolyPhiFace::Intersect"
226828649,0,0,0,0,"g4run","libm.so.6","__ieee754_acos_fma"
226558845,0,0,0,0,"g4run","libG4processes.so","G4EmCalculator::FindEnergyLossProcess"
226270089,0,0,0,0,"g4run","libG4tracking.so","G4UserLimits::SetMaxAllowedStep"
225791026,0,0,0,0,"g4run","libG4processes.so","0x000000000093f725"
225418099,0,0,0,0,"g4run","libG4processes.so","G4ParallelWorldScoringProcess::IsAtRestRequired"
221950492,0,0,0,0,"g4run","libG4particles.so","G4NuclideTable::GetIsotope"
221279819,0,0,0,0,"g4run","libG4geometry.so","G4LogicalSurface::~G4LogicalSurface"
220532894,0,0,0,0,"g4run","libG4processes.so","G4PhotoElectricEffect::G4PhotoElectricEffect"
219164985,0,0,0,0,"g4run","libG4processes.so","std::_Rb_tree<G4String, std::pair<G4String const, bool>, std::_Select1st<std::pair<G4String const, bool> >, std::less<G4String>, std::allocator<std::pair<G4String const, bool> > >::_M_erase"
219141106,0,0,0,0,"g4run","libG4particles.so","G4IonTable::FindIon"
215649371,0,0,0,0,"g4run","libG4tracking.so","0x000000000002f7fb"
213588704,0,0,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeNNChannelData, G4PionNucSampler>::getMultiplicity"
212708235,0,0,0,0,"g4run","libG4processes.so","G4IntraNucleiCascader::finalize"
211523704,0,0,0,0,"g4run","libG4processes.so","__tcf_1"
210114122,0,0,0,0,"g4run","libG4tracking.so","G4UserSteppingAction::UserSteppingAction"
208688285,0,0,0,0,"g4run","libG4processes.so","G4SBBremTable::ReadCompressedFile"
207966584,0,0,0,0,"g4run","libG4processes.so","G4LossTableBuilder::GetBaseMaterialFlag"
206581174,0,0,0,0,"g4run","libG4processes.so","std::_Rb_tree<G4ParallelWorldProcess*, std::pair<G4ParallelWorldProcess* const, G4String>, std::_Select1st<std::pair<G4ParallelWorldProcess* const, G4String> >, std::less<G4ParallelWorldProcess*>, std::allocator<std::pair<G4ParallelWorldProcess* const, G4String> > >::_M_get_insert_hint_unique_pos"
204491011,0,0,0,0,"g4run","libG4global.so","G4Physics2DVector::CopyData"
201745327,0,0,0,0,"g4run","libG4geometry.so","G4Navigator::CheckOverlapsIterative"
200297273,0,0,0,0,"g4run","libG4event.so","0x0000000000068e2c"
199629452,0,0,0,0,"g4run","libG4processes.so","G4NucleiModel::printModel"
198927626,0,0,0,0,"g4run","libG4event.so","0x0000000000068d28"
194839852,0,0,0,0,"g4run","libG4geometry.so","G4NormalNavigation::ComputeSafety"
193348461,0,0,0,0,"g4run","libG4processes.so","G4EquilibriumEvaporator::deExcite"
193344720,0,0,0,0,"g4run","libG4event.so","0x0000000000068d20"
192619748,0,0,0,0,"g4run","libG4processes.so","G4GeneralPhaseSpaceDecay::G4GeneralPhaseSpaceDecay"
191938658,0,0,0,0,"g4run","libG4geometry.so","G4DisplacedSolid::BoundingLimits"
191787362,0,0,0,0,"g4run","libG4geometry.so","G4Tet::Initialize@plt"
190548819,0,0,0,0,"g4run","libG4processes.so","G4PAIySection::IntegralPlasmon"
