comm,dso,symbol,cycles,instructions,branches,branch_misses
"g4run","libG4geometry.so","0x0000000000099b24",2666628,4148220,0,3955
"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiZeroNChannelData, G4PionNucSampler>::getOutgoingParticleTypes",2665954,1973289,309477,22928
"g4run","libG4particles.so","G4NeutrinoMu::Definition",2665747,1049685,0,11384
"g4run","libG4processes.so","0x00000000003d2f04",2665530,0,276063,23923
"g4run","libG4processes.so","G4FragmentingString::G4FragmentingString",2664795,1007596,0,1994
"g4run","libG4processes.so","0x00000000003b2bb4",2664103,6170343,1370927,14375
"g4run","libG4processes.so","0x00000000003c41c0",2663919,4145137,309859,10067
"g4run","libG4processes.so","0x00000000003b5f94",2663367,8491102,986031,11089
"g4run","libG4processes.so","G4ElectroNuclearCrossSection::HighEnergyJ3",2663020,4167453,0,1209
"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeLambdaNChannelData, G4KaonHypSampler>::getOutgoingParticleTypes",2662674,3287396,1201193,1590
"g4run","libG4global.so","0x0000000000024bd0",2662616,1032555,180285,9693
"g4run","libG4processes.so","0x00000000003cfc30",2662573,2922211,1122033,4000
"g4run","libG4processes.so","G4NuclearFermiDensity::G4NuclearFermiDensity",2662441,1922591,574942,6857
"g4run","libG4processes.so","0x00000000003c3880",2660669,1096000,0,5748
"g4run","libG4processes.so","G4BGGPionElasticXS::CoulombFactorPiPlus",2658380,2046912,1818596,7377
"g4run","libG4processes.so","0x00000000003bda04",2658344,0,0,6271
"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiZeroPChannelData, G4PionNucSampler>::getOutgoingParticleTypes",2657655,1057438,439145,12175
"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiZeroNChannelData, G4PionNucSampler>::getMultiplicity",2657593,4275040,890059,28374
"g4run","libG4processes.so","0x00000000003c2ef4",2657543,0,0,3808
"g4run","libG4clhep.so","CLHEP::HepRotation::rotate",2657285,1043538,0,2365
"g4run","libG4processes.so","G4BinaryCascade::ClearAndDestroy",2656921,1085855,904472,4006
"g4run","libG4processes.so","G4DiffractiveSplitableHadron::SplitUp",2656751,0,145306,31634
"g4run","libG4processes.so","0x00000000003bafe4",2656100,0,0,1736
"g4run","libG4processes.so","0x00000000003adb34",2655296,2031178,276973,15397
"g4run","libG4processes.so","0x00000000003ced14",2655257,0,0,6732
"g4run","libG4processes.so","G4DiffractiveExcitation::CreateStrings",2655011,0,284038,35585
"g4run","libG4processes.so","G4KineticTrackVector::G4KineticTrackVector",2654594,0,0,8108
"g4run","libG4processes.so","0x00000000003cf300",2653519,2123563,442038,1706
"g4run","libG4processes.so","G4BinaryCascade::Capture",2652175,5482987,1032764,15458
"g4run","libG4particles.so","G4VDecayChannel::ClearDaughtersName",2652174,1033106,467575,20880
"g4run","libG4processes.so","G4VLongitudinalStringDecay::SampleQuarkFlavor",2651268,0,0,8576
"g4run","libG4processes.so","G4BinaryLightIonReaction::ApplyYourself",2647751,1225142,470294,10127
"g4run","libG4processes.so","G4VLongitudinalStringDecay::CreatePartonPair",2646375,0,141947,7683
"g4run","libstdc++.so.6.0.30","0x00000000000a0d90",2644861,11345564,3664387,6557
"g4run","libG4processes.so","0x00000000003bcd24",2644007,0,0,1461
"g4run","libpythia8.so","Pythia8::BeamParticle::xCompFrac",2638780,1970102,814139,9725
"g4run","libG4geometry.so","0x000000000009ebe4",2637991,4883859,408150,11645
"g4run","libstdc++.so.6.0.30","std::basic_ios<char, std::char_traits<char> >::clear",2633711,2547329,1150315,2714
"g4run","libc.so.6","__GI__IO_un_link.part.0",2623430,0,0,10020
"g4run","libG4run.so","G4VUserPhysicsList::BuildPhysicsTable",2522796,0,0,2740
"g4run","libstdc++.so.6.0.30","0x000000000012b180",2447660,4092682,1892073,1615
"g4run","libpythia8.so","Pythia8::ColourTracing::setupColList",2406188,1382665,0,0
"g4run","libG4particles.so","std::_Rb_tree<int, std::pair<int const, G4ParticleDefinition const*>, std::_Select1st<std::pair<int const, G4ParticleDefinition const*> >, std::less<int>, std::allocator<std::pair<int const, G4ParticleDefinition const*> > >::_M_erase",2376054,1084568,468742,1923
"g4run","libG4persistency.so","0x000000000003ced4",2330164,0,185899,0
"g4run","libG4processes.so","G4ProcessManager::InsertAt",2323115,0,593627,2487
"g4run","libpythia8.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>",2297133,0,249959,0
"g4run","libpythia8.so","Pythia8::Settings::intAttributeValue",2296683,1299857,261765,4482
"g4run","libpythia8.so","Pythia8::BeamParticle::xMax",2282596,2904694,866985,14326
"g4run","libG4processes.so","G4ProcessTable::Insert",2277641,7537634,2000757,10302
"g4run","libG4processes.so","std::vector<G4VProcess*, std::allocator<G4VProcess*> >::_M_realloc_insert<G4VProcess* const&>",2251354,2687919,907388,0
"g4run","libxerces-c-3.2.so","xercesc_3_2::RangeToken::addRange",2203985,7253019,827198,0
"g4run","libG4processes.so","0x00000000003bf590",2201781,0,752199,1851
"g4run","libstdc++.so.6.0.30","std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::_M_insert_float<double>",2185896,0,0,4196
"g4run","libG4processes.so","G4GEMChannel::EmittedFragment",2177847,2391304,140568,2671
"g4run","libG4processes.so","0x00000000003c3bd0",2176464,4081631,1154714,12649
"g4run","libpythia8.so","Pythia8::PhaseSpace::limitTau",2175053,0,324645,0
"g4run","libG4processes.so","G4RKPropagation::delete_EquationsAndMap",2173923,978073,298789,2090
"g4run","libc.so.6","__mprotect",2173607,1682739,456055,17190
"g4run","libG4processes.so","G4NuclearFermiDensity::~G4NuclearFermiDensity",2171078,4016906,431941,7505
"g4run","libpythia8.so","Pythia8::PDF::xfMax",2154389,0,0,0
"g4run","libpythia8.so","Pythia8::Sigma2qqbar2QQbarX8g::sigmaKin",2126830,3890895,207578,13545
"g4run","libpythia8.so","Pythia8::Sigma2qg2qg::sigmaHat",2126247,3954927,1052773,0
"g4run","libpythia8.so","Pythia8::Sigma2qg2qgamma::sigmaKin",2115458,3922221,820619,0
"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::find_first_not_of",2114767,5995041,3593280,6851
"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbar3S11g::sigmaHat",2103055,3915130,390917,8694
"g4run","libpythia8.so","0x00000000001b38b0",2100564,5939436,193929,13365
"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbar3PJ1g::sigmaHat",2098356,3929328,618682,0
"g4run","libG4processes.so","0x00000000003d44b0",2096269,3768785,0,7164
"g4run","libG4processes.so","G4DiffractiveSplitableHadron::G4DiffractiveSplitableHadron",2095342,0,0,5099
"g4run","libG4processes.so","0x00000000003c1db0",2095287,6349122,2338027,11090
"g4run","libG4processes.so","std::vector<G4KineticTrack*, std::allocator<G4KineticTrack*> >::_M_realloc_insert<G4KineticTrack*>",2093113,951963,155673,3536
"g4run","libpythia8.so","0x00000000001b38b4",2092183,11815832,1517025,26278
"g4run","libpythia8.so","Pythia8::Sigma2qq2qq::sigmaKin",2090119,9984425,2625174,4025
"g4run","libG4processes.so","0x00000000003cb3c4",2088988,5150197,1248931,21320
"g4run","libG4processes.so","0x00000000003bb454",2081013,837096,0,0
"g4run","libpythia8.so","Pythia8::Event::append",2074148,3751230,252948,22926
"g4run","libG4run.so","G4WorkerThread::UpdateGeometryAndPhysicsVectorFromMaster",2056738,0,0,0
"g4run","libpythia8.so","Pythia8::StringFlav::combine",2054689,0,121249,11379
"g4run","libG4processes.so","0x00000000003be0c4",2049079,1948817,765550,18186
"g4run","libG4processes.so","G4LundStringFragmentation::SampleState",2044945,869731,174652,29003
"g4run","libpythia8.so","Pythia8::BeamRemnants::checkColours",2043651,4183545,1304708,15202
"g4run","libG4processes.so","0x00000000003c1614",2043639,1119454,0,5439
"g4run","libG4processes.so","G4FTFModel::GetProjectileNucleus",2041470,1253509,273714,1906
"g4run","libG4processes.so","0x00000000003b0574",2041103,963667,327399,3377
"g4run","libG4processes.so","G4VCollision::CrossSection",2036019,0,163727,3949
"g4run","libG4processes.so","G4Clebsch::ClebschGordanCoeff",2034662,9330065,820901,0
"g4run","libG4processes.so","0x00000000003ba820",2023763,10447669,712143,1937
"g4run","libG4geometry.so","G4Torus::DistanceToOut",2019960,1382395,278969,4281
"g4run","libG4processes.so","0x00000000003bee44",2019786,0,0,3306
"g4run","libpythia8.so","Pythia8::ParticleData::nextId",2018390,2430632,244192,0
"g4run","libxerces-c-3.2.so","0x000000000018444e",2017942,2275669,430955,5176
"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMNodeVector::init",2017723,2303963,1275858,5155
"g4run","libxerces-c-3.2.so","0x00000000001aba4a",2017673,2321627,872334,1870
"g4run","libG4processes.so","0x00000000003c2f04",2017629,0,0,0
"g4run","libG4run.so","G4MTRunManagerKernel::SetUpDecayChannels",2017607,0,0,2828
"g4run","libstdc++.so.6.0.30","0x000000000009e580",2017174,3416357,0,0
"g4run","libxerces-c-3.2.so","0x0000000000183d96",2017108,0,0,1935
"g4run","libxerces-c-3.2.so","xercesc_3_2::ReaderMgr::skipIfQuote",2017096,4635898,0,1727
"g4run","libG4processes.so","G4BraggIonModel::CrossSectionPerVolume",2017061,0,0,0
"g4run","libxerces-c-3.2.so","0x0000000000183e0d",2016909,4593393,883917,0
"g4run","libG4geometry.so","std::_Rb_tree<G4String, std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > >, std::_Select1st<std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > >, std::less<G4String>, std::allocator<std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > > >::_M_emplace_unique<std::pair<G4String, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > >",2016904,1043900,638729,4642
"g4run","libG4geometry.so","G4Tubs::BoundingLimits",2016829,2434304,451776,7274
"g4run","libG4clhep.so","CLHEP::HepRotation::rectify",2016829,1999998,1716065,1827
"g4run","libxerces-c-3.2.so","xercesc_3_2::XMLBufferMgr::releaseBuffer",2016707,6958869,1706253,5177
"g4run","libxerces-c-3.2.so","xercesc_3_2::ReaderMgr::skipPastSpaces",2016643,4535969,0,0
"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMAttrMapImpl::reserve",2016591,2285522,850532,4966
"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMElementImpl::getFirstChild",2016269,0,421332,0
"g4run","libG4geometry.so","0x000000000009a8f4",2016144,0,0,0
"g4run","libxerces-c-3.2.so","xercesc_3_2::XMLString::transcode",2016138,8013883,2134588,12087
"g4run","libG4geometry.so","G4GeomTools::RemoveRedundantVertices",2016133,5023355,734812,9982
"g4run","libicuuc.so.70.1","0x00000000000ced12",2016029,1987185,0,0
"g4run","libG4geometry.so","G4LogicalVolumeStore::GetInstance",2015945,2017957,0,0
"g4run","libG4processes.so","G4ICRU73QOModel::GetNumberOfShells",2015795,0,0,9023
"g4run","libG4processes.so","0x00000000003bcad0",2015782,3365616,765183,5213
"g4run","libG4geometry.so","0x000000000009ef10",2015582,7806158,421974,3900
"g4run","libG4global.so","G4PhysicsVector::FillSecondDerivatives",2015579,3022272,421870,1581
"g4run","libxerces-c-3.2.so","xercesc_3_2::AbstractDOMParser::createAttrNS",2015478,4603157,3403135,21057
"g4run","libG4geometry.so","G4VPhysicalVolume::SetRotation",2015411,4031655,0,9049
"g4run","libG4geometry.so","G4LogicalVolumeStore::GetVolume",2015334,2004308,0,0
"g4run","libxerces-c-3.2.so","xercesc_3_2::XMLScanner::senseNextToken",2015316,13860125,4266252,1683
"g4run","libG4processes.so","G4BraggModel::MolecIsInZiegler1988",2015257,4311166,791492,7390
"g4run","libxerces-c-3.2.so","0x000000000019768a",2015169,2282466,855475,0
"g4run","libG4geometry.so","0x000000000009d2a0",2015154,1221568,377160,10552
"g4run","libG4processes.so","G4MuPairProductionModel::MakeSamplingTables",2015140,11311328,500888,23719
"g4run","libG4persistency.so","0x000000000003ef04",2015122,0,0,0
"g4run","libG4geometry.so","G4BoundingEnvelope::G4BoundingEnvelope",2015121,2334105,0,16144
"g4run","libxerces-c-3.2.so","0x000000000013c74e",2015110,0,437348,3497
"g4run","libxerces-c-3.2.so","0x000000000018854b",2015075,0,0,0
"g4run","libG4processes.so","G4VEnergyLossProcess::SetLambdaTable",2015068,1264731,404611,3577
"g4run","libG4geometry.so","G4ReflectionFactory::Place",2014851,3969707,0,5431
"g4run","libicuuc.so.70.1","0x00000000000d480d",2014839,3975057,458077,1430
"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMNodeVector::checkSpace",2014805,4640954,437234,1640
"g4run","libG4persistency.so","std::vector<G4GDMLAuxStructType, std::allocator<G4GDMLAuxStructType> >::operator=",2014775,0,0,7859
"g4run","libxerces-c-3.2.so","0x00000000001904c6",2014755,2335357,425534,1607
"g4run","libicuuc.so.70.1","ucnv_resetFromUnicode_70",2014742,5956080,843202,1358
"g4run","libxerces-c-3.2.so","0x00000000000e2a10",2014661,0,417936,1728
"g4run","libG4geometry.so","G4GeomTools::TriangulatePolygon",2014554,2337687,796366,3033
"g4run","libc.so.6","__brk",2014500,0,103832,3691
"g4run","libG4processes.so","G4BraggIonModel::ComputeDEDXPerVolume",2014365,2203002,0,3384
"g4run","libc.so.6","isalpha",2014022,1921199,0,0
"g4run","libG4geometry.so","G4Polyhedra::BoundingLimits",2014017,2482047,438542,5151
"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMElementImpl::getTagName",2013884,14197380,1241672,16961
"g4run","libG4global.so","std::vector<G4PhysicsVector*, std::allocator<G4PhysicsVector*> >::_M_fill_insert",2013848,0,0,0
"g4run","libG4geometry.so","0x000000000009f4f0",2013792,2355671,419434,0
"g4run","libxerces-c-3.2.so","xercesc_3_2::IGXMLScanner::scanContent",2013783,13865039,1700842,3547
"g4run","libxerces-c-3.2.so","xercesc_3_2::ElemStack::setElement",2013732,2274132,850156,3634
"g4run","libG4processes.so","G4MollerBhabhaModel::CrossSectionPerVolume",2013545,0,0,0
"g4run","libstdc++.so.6.0.30","std::ostream::_M_insert<long>",2013407,2107411,0,7281
"g4run","libG4processes.so","0x00000000003bc730",2013308,1812825,0,4824
"g4run","libicuuc.so.70.1","0x00000000000d4811",2013191,9859330,864283,5187
"g4run","libG4geometry.so","0x000000000009c774",2013025,889722,135654,12549
"g4run","libxerces-c-3.2.so","non-virtual thunk to xercesc_3_2::DOMElementImpl::getNodeImpl()",2012912,9262500,1716836,0
"g4run","libxerces-c-3.2.so","xercesc_3_2::DTDElementDecl::getAttDef",2012885,4582255,1695444,3099
"g4run","libxerces-c-3.2.so","0x0000000000183df7",2012738,0,1264087,0
"g4run","libxerces-c-3.2.so","0x0000000000188538",2012394,4603497,875691,1626
"g4run","libG4processes.so","G4CollisionComposite::BufferCrossSection",2012301,2089136,0,8974
"g4run","libG4geometry.so","G4LogicalVolumeStore::Clean",2011745,0,0,0
"g4run","libG4global.so","0x0000000000025d70",2010767,0,0,6708
"g4run","libG4geometry.so","std::_Rb_tree<G4String, std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > >, std::_Select1st<std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > >, std::less<G4String>, std::allocator<std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > > >::_M_erase",2010697,961305,714302,0
"g4run","libG4processes.so","G4NucLevel::~G4NucLevel",2010694,18005038,1942045,3746
"g4run","libxerces-c-3.2.so","0x00000000001aba36",2010455,0,0,1782
"g4run","libG4particles.so","G4IonTable::GetIonMass",2010249,1029151,0,11334
"g4run","libG4processes.so","0x00000000003cf730",2009489,5273315,548848,4127
"g4run","libG4geometry.so","std::_Rb_tree<G4String, std::pair<G4String const, std::vector<G4LogicalVolume*, std::allocator<G4LogicalVolume*> > >, std::_Select1st<std::pair<G4String const, std::vector<G4LogicalVolume*, std::allocator<G4LogicalVolume*> > > >, std::less<G4String>, std::allocator<std::pair<G4String const, std::vector<G4LogicalVolume*, std::allocator<G4LogicalVolume*> > > > >::_M_erase",2009212,0,0,1736
"g4run","libG4processes.so","0x00000000003bd300",2009089,2118691,0,7883
"g4run","libG4processes.so","G4FTFAnnihilation::Create1QuarkAntiQuarkString",2008900,0,0,12178
"g4run","libG4processes.so","G4GeneralPhaseSpaceDecay::DecayIt",2008377,2013273,0,20075
"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKminusNChannelData, G4KaonSampler>::getCrossSection",2008164,949453,143170,7095
"g4run","libG4processes.so","0x00000000003cd984",2008138,3088106,0,4937
"g4run","libG4geometry.so","std::__introsort_loop<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, long, __gnu_cxx::__ops::_Iter_less_iter>",2007723,0,0,3991
"g4run","libG4particles.so","0x0000000000035f90",2007570,7973514,2039290,21664
"g4run","libG4geometry.so","G4PhysicalVolumeStore::UpdateMap",2006379,0,274413,0
"g4run","libG4processes.so","0x00000000003be404",2006051,2010366,140538,3968
"g4run","libG4persistency.so","G4GDMLReadSolids::TubeRead",2005852,0,0,0
"g4run","libG4processes.so","0x00000000003bb8f0",2005323,1166666,288228,8868
"g4run","libG4processes.so","G4BetheBlochModel::CorrectionsAlongStep",2004901,0,0,915
"g4run","libG4processes.so","G4VKineticNucleon::~G4VKineticNucleon",2004407,2135560,906849,11565
"g4run","libG4processes.so","0x00000000003aead0",2004328,2038911,0,10911
"g4run","libG4processes.so","0x00000000003aeb24",2004120,7220471,471707,14557
"g4run","libG4processes.so","0x00000000003d16c4",2003771,1854805,0,11162
"g4run","libG4particles.so","0x00000000000358a0",2003627,2086962,472773,19115
"g4run","libG4processes.so","G4BinaryCascade::DoTimeStep",2003575,5282635,144796,9171
"g4run","libG4processes.so","0x00000000003c1200",2003522,5100030,151001,11511
"g4run","libG4geometry.so","0x000000000009a044",2003480,813912,670167,13053
"g4run","libG4geometry.so","G4MagInt_Driver::OneGoodStep",2003433,4527544,178767,7265
"g4run","libG4processes.so","0x00000000003b3484",2003433,1089593,0,1777
"g4run","libG4geometry.so","std::vector<G4NavigationLevel, std::allocator<G4NavigationLevel> >::_M_default_append",2003100,6435700,942690,4639
"g4run","libG4processes.so","0x00000000003b8504",2002669,0,0,1928
"g4run","libG4physicslists.so","0x0000000000071924",2002610,0,0,6854
"g4run","libG4processes.so","0x00000000003bda50",2002569,982196,135393,8793
"g4run","libG4processes.so","0x00000000003cd724",2002536,0,0,0
"g4run","libG4particles.so","G4NucleiPropertiesTheoreticalTable::GetAtomicMass",2001881,6394207,903883,4582
